Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Schoolkate T.,Sonego L.,96,46.0,654,1090.0,6.0,3.0,7.0,6.0,1.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,Completed,3.4,1.36,3.22,1.39,3.4,1.45,3.07,1.36,3.35,1.41
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Muller A.,28,38.0,1790,1208.0,4.0,6.0,6.0,0.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.44,2.75,1.56,2.59,1.55,2.75,1.5,2.54,1.54,2.78
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,O Connell C.,8,81.0,3545,784.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,14.54,1.06,15.0,1.04,11.02,1.05,20.0
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Borges N.,Holt B.,41,110.0,1145,554.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.36,3.37,1.42,3.2,1.37,3.02,1.42,3.3
ATP,2025,46,New York,US Open,2025-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Safiullin R.,Monfils G.,94,49.0,676,1015.0,6.0,4.0,2.0,6.0,6.0,1.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.91,1.91,1.98,1.9,2.0,1.92,1.92,1.86,2.04,1.94
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Fearnley J.,Bautista Agut R.,60,47.0,939,1075.0,7.0,5.0,6.0,2.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.67,2.3,1.68,2.3,1.7,2.22,1.65,2.34,1.74
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Moller E.,14,109.0,2610,560.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,15.0,1.07,11.34,1.06,15.0,1.04,10.89,1.06,15.0
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Tabilo A.,3,122.0,6230,517.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,17.0,,,1.04,17.0,1.03,14.1,1.04,22.0
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Lehecka J.,Etcheverry T.,21,59.0,2115,940.0,3.0,6.0,6.0,0.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.25,4.0,1.28,4.08,1.27,4.33,1.25,3.86,1.28,4.4
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Kym J.,Nakashima B.,175,31.0,309,1570.0,4.0,6.0,7.0,6.0,7.0,5.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,3.5,1.3,3.66,1.33,3.75,1.36,3.46,1.31,3.65,1.37
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Svajda Z.,7,145.0,4130,421.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.05,11.0,1.09,9.74,1.08,13.0,1.05,9.92,1.06,15.0
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Machac T.,Fonseca J.,22,45.0,2110,1095.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.0,1.8,1.83,2.09,2.05,1.88,1.99,1.8,2.1,1.89
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Collignon R.,Ruud C.,107,12.0,583,2905.0,6.0,4.0,3.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,5.0,1.17,6.11,1.16,5.25,1.2,4.94,1.17,5.8,1.2
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Bonzi B.,Giron M.,51,55.0,999,960.0,2.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.91,1.91,1.98,1.93,1.96,1.95,1.89,1.89,2.04,1.94
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Harris L.,4,353.0,5575,139.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,1.09,9.59,1.1,10.0,1.07,8.36,1.09,11.0
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Norrie C.,Comesana F.,35,54.0,1297,962.0,7.0,6.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.63,1.54,2.67,1.55,2.63,1.5,2.57,1.54,2.82
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Rinderknech A.,Davidovich Fokina A.,82,18.0,782,2185.0,6.0,4.0,3.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,5.0,1.17,5.24,1.19,5.25,1.21,4.65,1.19,5.5,1.21
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Blanchet U.,Mensik J.,184,16.0,295,2430.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,4.5,1.2,4.9,1.21,5.0,1.22,4.62,1.19,5.5,1.21
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Damm M.,17,431.0,2340,106.0,6.0,4.0,7.0,5.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.13,6.0,1.15,6.24,1.17,7.0,1.12,6.13,1.15,7.0
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Darderi L.,Spizzirri E.,34,127.0,1379,493.0,6.0,0.0,7.0,6.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.38,1.69,2.3,1.65,2.4,1.59,2.31,1.69,2.4
ATP,2025,46,New York,US Open,2025-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Thompson J.,77,58.0,811,945.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.57,2.58,1.63,2.6,1.53,2.48,1.58,2.68
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Struff J.L.,Rune H.,144,11.0,428,3050.0,7.0,6.0,2.0,6.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,2.0,Completed,3.4,1.33,3.58,1.34,4.0,1.35,3.33,1.32,3.7,1.36
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Alcaraz C.,Bellucci M.,2,65.0,9590,914.0,6.0,1.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,21.0,1.04,18.27,1.03,21.0,1.02,14.88,1.02,40.0
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Shelton B.,Carreno Busta P.,6,137.0,4280,468.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,8.72,1.08,9.0,1.07,8.38,1.09,11.0
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Bergs Z.,Draper J.,48,5.0,1039,4440.0,,,,,,,,,,,,,Walkover,4.5,1.2,5.77,1.18,5.5,1.2,4.85,1.17,4.9,1.24
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Boyer T.,15,113.0,2610,546.0,6.0,3.0,6.0,3.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.05,11.0,1.06,12.34,1.06,11.0,1.05,10.22,1.07,14.5
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Musetti L.,Goffin D.,10,80.0,3205,784.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,6.28,1.17,6.0,1.14,5.49,1.17,6.6
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Wong C.,Walton A.,173,85.0,315,763.0,7.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.38,1.57,2.41,1.64,3.2,1.62,2.42,1.56,2.52,1.64
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Majchrzak K.,Khachanov K.,76,9.0,819,3240.0,2.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,4.5,1.2,4.84,1.22,4.75,1.21,4.45,1.2,5.4,1.22
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Royer V.,29,98.0,1748,643.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.36,3.43,1.36,3.4,1.34,3.19,1.4,3.45
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Riedi L.,Cerundolo F.,435,19.0,104,2135.0,3.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,2.75,1.44,2.77,1.51,2.75,1.5,2.69,1.46,2.92,1.51
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Cobolli F.,Brooksby J.,26,92.0,2040,687.0,5.0,7.0,6.0,3.0,6.0,4.0,2.0,6.0,7.0,6.0,3.0,2.0,Completed,1.62,2.3,1.61,2.48,1.62,2.4,1.58,2.33,1.69,2.44
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Sinner J.,Popyrin A.,1,36.0,11480,1290.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,21.0,,,1.04,21.0,1.02,14.88,1.03,28.0
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Munar J.,Diallo G.,44,33.0,1117,1388.0,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.91,1.91,1.81,2.13,1.91,1.98,1.86,1.91,1.96,2.04
ATP,2025,46,New York,US Open,2025-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Bublik A.,Schoolkate T.,24,96.0,2055,654.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.5,1.22,4.87,1.21,4.75,1.2,4.43,1.23,5.3
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Fearnley J.,3,60.0,6230,939.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,9.54,1.09,9.5,1.07,8.37,1.08,12.5
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Altmaier D.,Tsitsipas S.,56,28.0,952,1790.0,7.0,6.0,1.0,6.0,4.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,3.5,1.3,3.79,1.32,3.75,1.36,3.47,1.3,3.8,1.35
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,Safiullin R.,27,94.0,1965,676.0,6.0,1.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.4,1.37,3.37,1.36,3.5,1.33,3.24,1.36,3.7
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Mochizuki S.,8,112.0,3545,550.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.04,15.57,1.05,15.0,1.03,12.67,1.04,21.0
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Borges N.,14,41.0,2610,1145.0,7.0,6.0,6.0,3.0,5.0,7.0,5.0,7.0,7.0,5.0,3.0,2.0,Completed,1.25,4.0,1.28,3.99,1.32,4.0,1.26,3.77,1.29,4.3
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,5,Lehecka J.,Collignon R.,21,107.0,2115,583.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.13,6.0,1.13,7.29,1.15,7.0,1.12,6.23,1.15,7.6
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,5,Rinderknech A.,Bonzi B.,82,51.0,782,999.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,2.0,1.8,2.01,1.9,2.02,1.95,1.96,1.82,2.08,1.92
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,5,Alcaraz C.,Darderi L.,2,34.0,9590,1379.0,6.0,2.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.01,26.0,,,1.03,26.0,1.02,16.9,1.01,50.0
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,5,Mannarino A.,Shelton B.,77,6.0,811,4280.0,3.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,,,2.0,2.0,Retired,5.5,1.14,6.34,1.16,7.0,1.18,5.61,1.14,7.2,1.15
ATP,2025,46,New York,US Open,2025-08-29,Grand Slam,Outdoor,Hard,3rd Round,5,Struff J.L.,Tiafoe F.,144,17.0,428,2340.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,3.2,1.36,3.33,1.38,3.35,1.4,3.21,1.34,3.25,1.43
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Norrie C.,7,35.0,4130,1297.0,6.0,4.0,6.0,7.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.1,8.89,1.12,8.0,1.09,7.25,1.13,8.6
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Machac T.,Blanchet U.,22,184.0,2110,295.0,7.0,5.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,5.96,1.22,6.0,1.15,5.24,1.18,6.2
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Fritz T.,Kym J.,4,175.0,5575,309.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.06,10.0,1.08,10.63,1.08,10.0,1.06,9.26,1.08,12.5
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Musetti L.,Cobolli F.,10,26.0,3205,2040.0,6.0,3.0,6.0,2.0,2.0,0.0,,,,,2.0,0.0,Retired,1.36,3.2,1.37,3.38,1.4,3.25,1.35,3.17,1.38,3.55
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Munar J.,Bergs Z.,44,48.0,1117,1039.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.44,3.01,1.45,2.9,1.42,2.8,1.5,2.98
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Sinner J.,Shapovalov D.,1,29.0,11480,1748.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.02,21.0,,,1.04,21.0,1.02,15.75,1.03,32.0
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Wong C.,15,173.0,2610,315.0,2.0,6.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.08,8.0,1.09,9.51,1.12,8.0,1.09,7.42,1.11,9.2
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,Riedi L.,Majchrzak K.,435,76.0,104,819.0,5.0,3.0,,,,,,,,,0.0,0.0,Retired,2.3,1.62,2.3,1.69,3.5,1.66,2.35,1.6,2.44,1.68
ATP,2025,46,New York,US Open,2025-08-30,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Altmaier D.,8,56.0,3545,952.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,0.0,,,2.0,1.0,Retired,1.05,11.0,1.05,14.48,1.06,12.0,1.05,10.3,1.07,15.0
ATP,2025,46,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Zverev A.,27,3.0,1965,6230.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,3.75,1.29,4.06,1.28,4.0,1.29,3.76,1.26,4.3,1.29
ATP,2025,46,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,3rd Round,5,Bublik A.,Paul T.,24,14.0,2055,2610.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.91,1.91,1.92,1.99,1.95,2.1,1.88,1.9,1.98,2.0
ATP,2025,46,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,4th Round,5,Lehecka J.,Mannarino A.,21,77.0,2115,811.0,7.0,6.0,6.0,4.0,2.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.4,1.37,3.42,1.36,3.4,1.33,3.25,1.38,3.55
ATP,2025,46,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,Rinderknech A.,2,82.0,9590,782.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,23.0,,,1.03,23.0,1.02,16.67,1.02,46.0
ATP,2025,46,New York,US Open,2025-08-31,Grand Slam,Outdoor,Hard,4th Round,5,Fritz T.,Machac T.,4,22.0,5575,2110.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.2,1.39,3.29,1.4,3.2,1.36,3.07,1.39,3.5
ATP,2025,46,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Struff J.L.,7,144.0,4130,428.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,5.55,1.17,5.75,1.15,5.43,1.18,6.4
ATP,2025,46,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,5,De Minaur A.,Riedi L.,8,435.0,3545,104.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,11.05,1.09,11.0,1.06,9.47,1.08,12.0
ATP,2025,46,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,5,Auger-Aliassime F.,Rublev A.,27,15.0,1965,2610.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.73,2.1,1.82,2.1,1.8,2.05,1.75,2.2,1.82
ATP,2025,46,New York,US Open,2025-09-01,Grand Slam,Outdoor,Hard,4th Round,5,Musetti L.,Munar J.,10,44.0,3205,1117.0,6.0,3.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.44,2.75,1.47,2.89,1.48,2.9,1.44,2.78,1.5,2.98
ATP,2025,46,New York,US Open,2025-09-02,Grand Slam,Outdoor,Hard,4th Round,5,Sinner J.,Bublik A.,1,24.0,11480,2055.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,8.96,1.12,8.5,1.09,7.59,1.12,9.2
ATP,2025,46,New York,US Open,2025-09-02,Grand Slam,Outdoor,Hard,Quarterfinals,5,Alcaraz C.,Lehecka J.,2,21.0,9590,2115.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,12.75,1.08,11.0,1.05,10.11,1.07,15.0
ATP,2025,46,New York,US Open,2025-09-03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Fritz T.,7,4.0,4130,5575.0,6.0,3.0,7.0,5.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.53,2.69,1.48,2.88,1.45,2.76,1.51,2.94
ATP,2025,46,New York,US Open,2025-09-03,Grand Slam,Outdoor,Hard,Quarterfinals,5,Auger-Aliassime F.,De Minaur A.,27,8.0,1965,3545.0,4.0,6.0,7.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,2.2,1.67,2.36,1.67,2.3,1.82,2.23,1.66,2.36,1.73
ATP,2025,46,New York,US Open,2025-09-04,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sinner J.,Musetti L.,1,10.0,11480,3205.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,16.01,1.05,17.0,1.04,12.69,1.05,17.5
ATP,2025,46,New York,US Open,2025-09-05,Grand Slam,Outdoor,Hard,Semifinals,5,Alcaraz C.,Djokovic N.,2,7.0,9590,4130.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,4.0,1.29,4.03,1.3,4.0,1.27,3.73,1.3,4.3
ATP,2025,46,New York,US Open,2025-09-06,Grand Slam,Outdoor,Hard,Semifinals,5,Sinner J.,Auger-Aliassime F.,1,27.0,11480,1965.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.03,17.0,1.05,15.13,1.05,17.0,1.03,13.38,1.04,22.0
ATP,2025,46,New York,US Open,2025-09-07,Grand Slam,Outdoor,Hard,The Final,5,Alcaraz C.,Sinner J.,2,1.0,9590,11480.0,6.0,2.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,2.15,1.75,2.12,1.81,2.15,1.83,2.09,1.75,2.24,1.79
